NO,NAMA PPIU,NOMOR SK,KONTAK & ALAMAT,CABANG,
1636,"PT. LANTABUR BERKAH WISATAPEDIA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02450009217640001
TGL SK: 11-05-2024
DIREKTUR: MUCHLIS ARDIYANTO","RUKO KIRANA LOWANO RESIDENCE B-13 RT-RW: 060-016, KELURAHAN SOROSUTAN, KECAMATAN UMBULHARJO, KOTA YOGYAKARTA, DAERAH ISTIMEWA YOGYAKARTA. TELEPON : 087839268356 EMAIL : LANTABURBERKAH2020@GMAIL.COM",0,Detail
1637,"PT. LARAIBA MADANIA WISATA
Akreditasi: A
Tgl Akreditasi: 20-01-2021
Lembaga Akreditasi: PT. BHAKTI MANDIRI WISATA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.262 TAHUN 2021
TGL SK: 22-04-2022
DIREKTUR: ADAM BASYORI","PERUM DALEM TERATAI ASRI RUKO 2A, JL. IMOGIRI BARAT KM 5, BANGUNHARJO, KEC. SEWON, KAB. BANTUL, DAERAH ISTIMEWA YOGYAKARTA TELP. 02742841181 EMAIL: LARAIBADJOGJA@GMAIL.COM",0,Detail
1638,"PT. LARASATI PERFORMA HARMONI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02022300025330003
TGL SK: 24-10-2024
DIREKTUR: DR. SATITI HANDINI, MM","RUKO WEST PARK BLOK E11 BSD CITY RT-RW: 000-000, KELURAHAN PAGEDANGAN, KECAMATAN PAGEDANGAN, KAB. TANGERANG, BANTEN. TELEPON : 02155691691 - 08111444019 EMAIL : INFO.LARASHOLIDAYS@GMAIL.COM",0,Detail
1639,"PT. LATIFAH DINI WISATA SEJAHTERA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","14122301184150002
TGL SK: 25-01-2024
DIREKTUR: TAUFIK RIDWAN","JL. PLERET KM.2 NO. 284, POTORONO, BANGUNTAPAN, BANTUL RT-RW: -, KELURAHAN POTORONO, KECAMATAN BANGUNTAPAN, KAB. BANTUL, DAERAH ISTIMEWA YOGYAKARTA. TELEPON : - EMAIL : LATIFAHDINIWISATASEJAHTERA@GMAIL.COM",0,Detail
1640,"PT. LAVANAYA MADINAH TRAVEL
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02200018824480001
TGL SK: 25-11-2022
DIREKTUR: SANDI SUGANDARI MUHIBAN","GRAND SURAPATI CORE BLOK B 22 JALAN PHH. MUSTOFA NO. 39 RT-RW: 01-10, KELURAHAN PASIRLAYUNG, KECAMATAN CIBEUNYING KIDUL, KOTA BANDUNG, JAWA BARAT OFFICIAL.LAVANAYA@GMAIL.COM 02220510553",0,Detail
1641,"PT. LAYALI INDAH WISATA
Akreditasi: A
Tgl Akreditasi: 23-02-2024
Lembaga Akreditasi: PT MSA CERTIFICATION
STATUS DAFTAR HITAM: TIDAK","02320009027130002
TGL SK: 28-06-2022
DIREKTUR: Haji ALI MANSUR","JL. TARUPOLO TENGAH 1 RT/RW: 009/010, KELURAHAN , KECAMATAN , KOTA SEMARANG, JAWA TENGAH TELP. 0247614151 EMAIL: LAYALITOUR@YAHOO.COM",0,Detail
1642,"PT. LAZUARDI HARMONI TUR
Akreditasi: A
Tgl Akreditasi: 04-04-2024
Lembaga Akreditasi: PT DIFAYA TERAMPIL MANDIRI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.79 TAHUN 2020
TGL SK: 31-03-2020
DIREKTUR: MUHAMMAD DANIAL NAFIS",JL PROF DR SOEPOMO NO 73 B RT/RW 003/015 KEL MENTENG DALAM KEC TEBET KOTA ADMINISTRASI JAKARTA SELATAN PROVINSI DKI JAKARTA TELP. 02183706200 EMAIL: LHTUMROHHAJJ@GMAIL.COM,0,Detail
1643,"PT. LAZUARDI TITIAN WISATA
Akreditasi: B
Tgl Akreditasi: 22-04-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 530 TAHUN 2019
TGL SK: 25-06-2019
DIREKTUR: DRS. H. YUSMAN","JL. CONDET RAYA NO.9A RT. 005 RW. 03, KEL. BALEKAMBANG, KEC. KRAMAT JATI, KOTA ADMINISTRASI JAKARTA TIMUR, DKI JAKARTA. TELP. (021)87782862 FAX. (021) 87799668 EMAIL: INFO@LAZUARDI-TRAVEL.COM",3,Detail
1644,"PT. LENSAKA CAHAYA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","08122100007750002
TGL SK: 28-06-2022
DIREKTUR: MUHAMMAD HIDIR ANDI SAKA","RUKO ORLIN ARCADE BIN-JA NO 28, GRAHA RAYA RT/RW: /, KELURAHAN PAKUJAYA, KECAMATAN SERPONG UTARA, KOTA TANGERANG SELATAN, BANTEN TELP. 087846943730 EMAIL: MUHAMMAD.HIDIR@GMAIL.COM",0,Detail
1645,"PT. LENTERA ELFUADY FIRNAS
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91203055612350001
TGL SK: 25-11-2022
DIREKTUR: FUJI RAHMADI P","JL. PROYEK SUNGAI DELI - HELVETIA RT-RW: 000-000, KELURAHAN HELVETIA, KECAMATAN LABUHAN DELI, KAB. DELI SERDANG, SUMATERA UTARA LENTERAELFUADY@GMAIL.COM 082370054005",0,Detail
1646,"PT. LENTERA NIRWANA BERKAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91202093414490002
TGL SK: 23-12-2023
DIREKTUR: WIDI HIDAYATI","NEW VILLA BUANA NOMOR C5 RT-RW: -, KELURAHAN METESEH, KECAMATAN TEMBALANG, KOTA SEMARANG, JAWA TENGAH. TELEPON : 02476530144 EMAIL ; PTLENTERANIRWANABERKAH@GMAIL.COM",0,Detail
1647,"PT. LENTERA RAUDHAH SEMESTA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02201016503960003
TGL SK: 24-10-2024
DIREKTUR: NABELLA DEWI PUTRI KUSUMAWARDHANI","JALAN BUNGA RAYA NOMOR 404 RT-RW: 000-000, KELURAHAN SRENGSENG SAWAH, KECAMATAN JAGAKARSA, KOTA ADM. JAKARTA SELATAN, DKI JAKARTA. TELEPON : 081214866212 EMAIL :",0,Detail
1648,"PT. LESTARI BINA USADA
Akreditasi: C
Tgl Akreditasi: 22-04-2021
Lembaga Akreditasi: -
STATUS DAFTAR HITAM: TIDAK","NOMOR U.226 TAHUN 2021
TGL SK: 22-04-2021
DIREKTUR: MUSAFA SAIFUL ALI","RUKO BONA INDAH PLAZA JL. KARANG TENGAH RAYA BLOK-A2, NO. 12 LANTAI 3, KEL. LEBAK BULUS, KEC. CILANDAK, KOTA ADM. JAKARTA SELATAN, PROVINSI DAERAH KHUSUS IBUKOTA JAKARTA TELP. 0217668664 / 087738762154 / 081285755559 EMAIL : LESTARIBINAUSADA@GMAIL.COM",0,Detail
1649,"PT. LIANTI TOUR & TRAVEL
Akreditasi: A
Tgl Akreditasi: 25-10-2024
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","15022200852040004
TGL SK: 25-11-2022
DIREKTUR: SAMI'AN","JALAN CILIWUNG BLOK B1 NOMOR 12B RT-RW: 01-11, KELURAHAN SUKAHATI, KECAMATAN CIBINONG, KAB. BOGOR, JAWA BARAT LIANTITRAVEL@GMAIL.COM 089531306581",1,Detail
1650,"PT. LIGHT WATER
Akreditasi: A
Tgl Akreditasi: 20-12-2022
Lembaga Akreditasi: PT. Difaya Terampil Mandiri
STATUS DAFTAR HITAM: TIDAK","NOMOR 791 TAHUN 2018
TGL SK: 14-12-2018
DIREKTUR: ISRA MIHARTI","JL. MANGGA BESAR III RT. 03, RW. 08, KEL. TANGKERANG TIMUR, KEC. TENAYAN RAYA, KOTA PEKANBARU, RIAU, TELP. (0761) 8400776, EMAIL: LIGHTWATER_TOURS@YAHOO.COM",5,Detail
1651,"PT. LIMA CAHAYA TAQWA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","20062200707250004
TGL SK: 06-08-2024
DIREKTUR: HENDRA IRAWAN","JALAN UTAN KAYU RAYA NOMOR 86 A RT-RW: 005-010, KELURAHAN UTAN KAYU UTARA, KECAMATAN MATRAMAN, KOTA ADM. JAKARTA TIMUR, DKI JAKARTA. TELEPON : 081333010131 EMAIL : LIMACAHAYATAQWA@GMAIL.COM",0,Detail
1652,"PT. LIMA POIN TUR
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","22112200589660003
TGL SK: 22-10-2023
DIREKTUR: IRFAN RUKMANA","JL. GANCENG NO. 21 RT-RW: -, KELURAHAN JATIRANGGON, KECAMATAN JATISAMPURNA, KOTA BEKASI, JAWA BARAT. TELEPON : 02128675175 EMAIL : LIMAPOIN.TRAVEL@GMAIL.COM",0,Detail
1653,"PT. LIMA SAUDARA DUTA WISATA
Akreditasi: A
Tgl Akreditasi: 22-11-2024
Lembaga Akreditasi: PT SERTIFIKASI COHESPA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR 1124 TAHUN 2019
TGL SK: 18-12-2019
DIREKTUR: ACHMAD HUSSEIN CANADEAN","JL. K.H. MUKMIN RUKO CITRA INDAH C/2 RT. 005 RW. 002, KEL. SIDOKARE, KEC. SIDOARJO, KAB. SIDOARJO, PROVINSI JAWA TIMUR TELP. (031) 99704471 EMAIL: AURADUTAWISATA@GMAIL.COM",4,Detail
1654,"PT. LIN ASH BANIA
Akreditasi: B
Tgl Akreditasi: 21-12-2022
Lembaga Akreditasi: PT. IRQA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.143 TAHUN 2020
TGL SK: 15-06-2020
DIREKTUR: JAMILAH DR","JL. TLOGOSARI RAYA 1 NO. 73, RT 07/RW 18, KEL MUKTIHARJO KIDUL, KEC PEDURUNGAN, KOTA SEMARANG JAWA TENGAH TELP. 024-6702489 EMAIL: LINASBANIATOUR@GMAIL.COM",4,Detail
1655,"PT. LINGGA SUKSES MAKMUR
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","9120214291372
TGL SK: 27-10-2022
DIREKTUR: AHMAD SOFWAN","RUKO ROSE GARDEN 1 NO. 67, JL. ROSE GARDEN 1, GRAND GALAXY CITY RT/RW: 00/00, KELURAHAN JAKASETIA, KECAMATAN BEKASI SELATAN, KOTA BEKASI, JAWA BARAT TELP. 0218194557 EMAIL : LINGGASUKSESMAKMUR@GMAIL.COM",0,Detail
1656,"PT. LINTAS AGUNG LESTARI ABADI TOUR
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02300009012890001
TGL SK: 25-03-2022
DIREKTUR: ZACKY ACHMAD","JL MATRAMAN I NO.12 RT-RW: 015-01, KELURAHAN KEBON MANGGIS, KECAMATAN MATRAMAN , KOTA ADM . JAKARTA TIMUR, DKI JAKARTA, TELP 0218590740 EMAIL: lalatour212@gmail.com",0,Detail
1657,"PT. LINTAS AGUNG WISATA
Akreditasi: B
Tgl Akreditasi: 04-10-2019
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR 129 TAHUN 2019 (NOMOR 564 TAHUN 2016)
TGL SK: 14-03-2019
DIREKTUR: ABDUL ADLIM","HOTEL BINTANG WISATA MANDIRI DASA, JL. RADEN SALEH, NO. 16, RT/RW. 010/0001 KEL. KENARI, KEC. SENEN KOTA ADM. JAKARTA PUSAT, DKI JAKARTA TELP. (021) 3104112 EMAIL: OFFICELINTASJAKARTA@GMAIL.COM",0,Detail
1658,"PT. LINTAS ASIA DZAHAB
Akreditasi: C
Tgl Akreditasi: 24-09-2020
Lembaga Akreditasi: -
STATUS DAFTAR HITAM: TIDAK","NOMOR U.318 TAHUN 2020
TGL SK: 24-09-2020
DIREKTUR: MUHAMMAD RAZI","JL. T. HASAN DEK NO. 1 KEL. LAMSEUPEUNG KEC. LUENG BATA, KOTA BANDA ACEH PROVINSI ACEH TELP. 06517317422 EMAIL: DZAHABLINTASASIA@GMAIL.COM",0,Detail
1659,"PT. LINTAS DUNIA
Akreditasi: B
Tgl Akreditasi: 09-09-2024
Lembaga Akreditasi: PT DIFAYA TERAMPIL MANDIRI
STATUS DAFTAR HITAM: TIDAK","NOMOR 940 TAHUN 2019
TGL SK: 24-10-2019
DIREKTUR: ACHMAD MUHALLY","JL. KOMPLEK SENTRASARI MALL BLOK B4 NO.77, RT. 006 RW.001,KEL. SUKAGALIH, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT TELP. (022) 2009463 EMAIL: LINTASTOUR53@GMAIL.COM",0,Detail
1660,"PT. LINTAS ISKANDARIA
Akreditasi: B
Tgl Akreditasi: 02-10-2019
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 1107 TAHUN 2019
TGL SK: 17-12-2019
DIREKTUR: H. LUQMAN HAKIM NYAK NEH","JL. IR. H. JUANDA NO. 23 A RT 001/008 KEL. CIREUNDEU KEC. CIPUTAT TIMUR KOTA TANGERANG SELATAN, BANTEN, TELP. (021) 74714400, FAX. (021) 7499508, EMAIL: ISKANDARIATOUR@GMAIL.COM",4,Detail
1661,"PT. LINTAS JAYA OPTIMA
Akreditasi: C
Tgl Akreditasi: 09-10-2020
Lembaga Akreditasi: PT INTI MULTIMA SERTIFIKASI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.258 TAHUN 2020 (NOMOR 443 TAHUN 2017)
TGL SK: 07-09-2020
DIREKTUR: IR HARTONO","JALAN M. H. THAMRIN NO. 60 RT. 04 RW. 05, KEL. KEMBANGSARI, KEC. SEMARANG TENGAH, KOTA SEMARANG PROVINSI JAWA TENGAH TELP. 0274486591 EMAIL: LJOPTIMA@GMAIL.COM",2,Detail
1662,"PT. LINTAS ZIARAH SAHARA
Akreditasi: A
Tgl Akreditasi: 04-02-2021
Lembaga Akreditasi: PT. EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.34 TAHUN 2022 (NOMOR U.242 TAHUN 2021)
TGL SK: 24-04-2022
DIREKTUR: BRENDA RISCHA RAMADHANI","JALAN WOLTER MONGINSIDI AF NO. 84, RT. 1-RW. 4, KELURAHAN PETOGOGAN, KECAMATAN KEBAYORAN BARU, JAKARTA SELATAN, PROVINSI DKI JAKARTA TELP : +62 878 1800 5700 EMAIL : lizahra2001@gmail.com",0,Detail
1663,"PT. LUNA AMANAH INTERNASIONAL
Akreditasi: A
Tgl Akreditasi: 08-09-2020
Lembaga Akreditasi: PT. SUCOFINDO (PERSERO) SBU SERTIFIKASI & ECO FRAMEWORK
STATUS DAFTAR HITAM: TIDAK","NOMOR U.163 TAHUN 2021 (NOMOR 268 TAHUN 2017)
TGL SK: 01-04-2021
DIREKTUR: IRWAN",JALAN A. P PETTARANI NO 40 A MAKASSAR TELP. 04114677104 EMAIL: LUNAAMANAH@GMAIL.COM,1,Detail
1664,"PT. LUTHFIYAH MANDIRI SEJAHTERA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","0229010230872
TGL SK: 27-10-2022
DIREKTUR: AHMAD FAUZAN ADZIM","RUKO GRAND ROYAL 2 NO.14 JL. TANJUNG PURA RT-RW: 001-005, KELURAHAN KARANGANYAR, KECAMATAN INDRAMAYU, KAB. INDRAMAYU, JAWA BARAT, TELP. 081802302111 EMAIL: BALQIES010@GMAIL.COM",0,Detail
1665,"PT. LUZI BENJAWAS WISATA
Akreditasi: B
Tgl Akreditasi: 07-06-2024
Lembaga Akreditasi: PT DIFAYA TERAMPIL MANDIRI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.195 TAHUN 2021
TGL SK: 01-04-2021
DIREKTUR: LUQMAN HAKIM","JALAN. T. HASAN DEK NO. 5 SIMPANG SURABAYA, LAMSEUPEUNG, LUENG BATA, BANDA ACEH TELP. 06516301083 EMAIL: LUZITRAVEL@GMAIL.COM",0,Detail
1666,"PT. LYADI BERKAH MADINAH
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02082301139960002
TGL SK: 14-08-2024
DIREKTUR: Ny. Hj. LILI MISSAALA","JL. JHONI SUHODO NO. 46 RT-RW: 01-16, KELURAHAN KOTOBANGUN, KECAMATAN KOTAMOBAGU TIMUR, KOTA KOTAMOBAGU, SULAWESI UTARA. TELEPON ; 085298267623 EMAIL : LYADYJAYA@GMAIL.COM",0,Detail
1667,"PT. LYLA WISATA DUNIA
Akreditasi: A
Tgl Akreditasi: 31-05-2021
Lembaga Akreditasi: PT. Sucofindo
STATUS DAFTAR HITAM: TIDAK","NOMOR 196 TAHUN 2018
TGL SK: 28-03-2018
DIREKTUR: CACAN SETIAWAN","JL. KAPTEN MUSLIM KOMP. MILLENIUM PLAZA BLOK B NO. 59, KEL. DWIKORA KEC. MEDAN HELVETIA,MEDAN, TELP. (061) 80026176 EMAIL: WISATATRAVEL2015@YAHOO.CO.ID",0,Detail
1668,"PT. M.S AISHAH MANDIRI
Akreditasi: A
Tgl Akreditasi: 27-09-2024
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR 1027 TAHUN 2019
TGL SK: 25-11-2019
DIREKTUR: MUHAMAD FUAD MARTA","JL. TEBET RAYA NO. 2B, RT. 013 RW. 003, KEL. TEBET BARAT, KEC. TEBET, KOTA ADMINISTRASI JAKARTA SELATAN, DKI JAKARTA TELP. (021) 83785285 FAX. (021) 83785284 EMAIL: AISHAH_JAKARTA@MS-AISHAH.COM",8,Detail
1669,"PT. MAALI WISATA
Akreditasi: B
Tgl Akreditasi: 09-10-2020
Lembaga Akreditasi: PT INTI MULTIMA SERTIFIKASI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.440 TAHUN 2020 (NOMOR 691 TAHUN 2017)
TGL SK: 08-11-2020
DIREKTUR: H. MUHAMMAD IRHAMI, LC",JL. A. YANI KM. 11 KOMPLEK PESONA MODERN NO. 007 RT. 002 KELURAHAN KERTAK HANYAR 1 KECAMATAN KERTAK HANYAR KABUPATEN BANJAR PROVINSI KALIMANTAN SELATAN TELP. 05114221124 EMAIL : WISATA.MAALI.GATOT@GMAIL.COM,2,Detail
1670,"PT. MABIT NAJLAA IMAN
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02200008929090001
TGL SK: 29-01-2023
DIREKTUR: Tuan ROBY BUDI DARMA","JL. SIDODADI KOMPLEK PERTOKOAN DE PARIS NO. 2B RT-RW: 000-000, KELURAHAN DELI TUA, KECAMATAN DELI TUA, KAB. DELI SERDANG, SUMATERA UTARA MABIT.NAJLAAIMAN19@GMAIL.COM 08126547150",0,Detail
1671,"PT. MABRUR ABADI PRATAMA
Akreditasi: C
Tgl Akreditasi: 26-12-2019
Lembaga Akreditasi: KEMENAG
STATUS DAFTAR HITAM: TIDAK","NOMOR U.435 TAHUN 2020
TGL SK: 08-11-2020
DIREKTUR: BRILLIANT DAVID PRATAMA","JL. BRIGJEND KATAMSO NO. 33, RT. 004-09, KEL. KOTABAMBU SELATAN, KEC. PALMERAH, JAKARTA BARAT, DKI JAKARTA, TELP. (021) 29414761, 29414761, 29414763, FAX. (021) 29414762, EMAIL: MABRURPRATAMA@GMAIL.COM",0,Detail
1672,"PT. MABRUR BERSAMA WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","02201018205750003
TGL SK: 31-10-2023
DIREKTUR: Drs. SUHARNO","RUKO SOUTH SOLVANG SQUARE, JALAN MISSION DRIVE NOMOR 38 GADING SERPONG RT-RW: 000-0__, KELURAHAN KELAPA DUA, KECAMATAN KELAPA DUA, KAB. TANGERANG, BANTEN. TELEPON : 0215473209 EMAIL : MABRURBERSAMAWISATA@GMAIL.COM",0,Detail
1673,"PT. MABRUR MANDIRI WISATA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","91202111219520002
TGL SK: 07-08-2023
DIREKTUR: NUR HIDAYAT, SPD, MM","Jl. Masjid Al Akbar Utara No. 3, Lantai 2, Kelurahan Pagesangan, Kecamatan Jambangan, Kota Surabaya, Provinsi Jawa Timur",1,Detail
1674,"PT. MABRUR MULIA TRAVELINDO
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","07062200670990002
TGL SK: 23-12-2023
DIREKTUR: SOLEH AHMAD GOZALI","NIFFARO PARK ITS TOWER LANTAI 06 UNIT 10 JALAN RAYA PASAR MINGGU NO 18 RT-RW: 001-001, KELURAHAN , KECAMATAN , KOTA ADM. JAKARTA SELATAN, DKI JAKARTA. TELEPON : 0811108185 EMAIL : INFO@MABRUR.NET",0,Detail
1675,"PT. MABRUR SEMESTA ALAM
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","NOMOR U.230 TAHUN 2021 (NOMOR 68 TAHUN 2018)
TGL SK: 22-04-2021
DIREKTUR: ANGGRAENI RAHMA HIDAYATI","RUKO MUTIARA GAMA KAV. 6, JL. GAJAH RAYA KEL. PANDEAN LAMPER, KEC. GAYAMSARI, KOTA SEMARANG, JAWA TENGAH TELP. 02476410098 EMAIL : MABRURSA.TRAVEL2@GMAIL.COM",0,Detail
1676,"PT. MABRUR TOUR & TRAVEL
Akreditasi: A
Tgl Akreditasi: 11-06-2018
Lembaga Akreditasi: Kementerian Agama
STATUS DAFTAR HITAM: TIDAK","NOMOR 554 TAHUN 2018
TGL SK: 06-09-2018
DIREKTUR: H.M. MA MUN HAMID","JL. PERCETAKAN NEGARA RAYA NO. D49, RT/RW. 010/009, KEL. JOHAR BARU, KOTA ADM. JAKARTA PUSAT, DKI JAKARTA TELP. (021) 42877599 FAX. (021)42877699 EMAIL: MABRURTOUR@YAHOO.COM",0,Detail
1677,"PT. MABRURO
Akreditasi: A
Tgl Akreditasi: 28-04-2021
Lembaga Akreditasi: PT. Sucofindo
STATUS DAFTAR HITAM: TIDAK","NOMOR U.342 TAHUN 2021
TGL SK: 21-06-2020
DIREKTUR: FIRDA LAILIA (sebelumnya: NUR WAHYUNINGSIH)","""PURI SURYA JAYA B2/19 RT. 02 RW. 11 DESA GEDANGAN KEC. GEDANGAN KAB. SIDOARJO PROVINSI JAWA TIMUR TELP. 0318915569 EMAIL : MBR_GROUPS@YAHOO.COM""",0,Detail
1678,"PT. MADAD MAKA MADANI
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","81202122411190004
TGL SK: 06-05-2023
DIREKTUR: ASYIH PUJI LESTARI","DS. PLOSOREJO RT. 01 RW. 07 , DESA-KELURAHAN PLOSOREJO , KECAMATAN. TAWANGHARJO, KABUPATEN . GROBOGAN, PROVINSI JAWA TENGAH, KEDE POS : 58111. TELEPON : 082134862117 EMAIL : MAKANIUMRAH@GMAIL.COM",0,Detail
1679,"PT. MADANI ALAM SEMESTA
Akreditasi: A
Tgl Akreditasi: 27-12-2023
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR U.105 TAHUN 2021
TGL SK: 09-02-2021
DIREKTUR: MUCHAMAD NURIL ANWAR","JL. RH. UMAR CIKUNIR NO. 1 RT 004 RW 015 KEL. JAKAMULYA, KEC. BEKASI SELATAN, KOTA BEKASI, JAWA BARAT TELEPON : 0218205569 EMAIL : MADANIALAMSEMESTA20@GMAIL.COM",0,Detail
1680,"PT. MADANI BINA BERSAMA
Akreditasi: A
Tgl Akreditasi: 31-01-2024
Lembaga Akreditasi: PT EKUALINDO ARTHA SINERGI
STATUS DAFTAR HITAM: TIDAK","NOMOR 825 TAHUN 2018
TGL SK: 27-12-2018
DIREKTUR: IDA RACHMAWATI","Gd. Selmis Jl. Asem Baris Raya No.52 Blok II Unit No.12 Lt. III RT/RW.001/005 Kel. Kebon Baru Kec. Tebet Kota Adm. Jakarta Selatan DKI Jakarta, Telp.021-83782137 Email : madani_tourstravel@yahoo.co.id",2,Detail
1681,"PT. MADANI INSAN CEMERLANG
Akreditasi: B
Tgl Akreditasi: 22-10-2020
Lembaga Akreditasi: PT. SERTIFIKASI COHESPA INDONESIA
STATUS DAFTAR HITAM: TIDAK","NOMOR U.517 TAHUN 2020
TGL SK: 06-12-2020
DIREKTUR: MOHAMMAD RAMLI","JL. RAYA PANGLEGUR NO. 43 KM. 3, DESA PANGLEGUR, KEC. TLANAKAN, KAB. PAMEKASAN, JAWA TIMUR, TELP. (0324) 321754, FAX. (0324) 321754, EMAIL: MADANIINSANCEMERLANG@GMAIL.COM",0,Detail
1682,"PT. MADANI PRABU JAYA
Akreditasi: B
Tgl Akreditasi: 25-10-2022
Lembaga Akreditasi: PT TIRTA MURNI SERTIFIKASI
STATUS DAFTAR HITAM: TIDAK","NOMOR 1138 TAHUN 2019
TGL SK: 19-12-2019
DIREKTUR: HUD RIFKI ASSEGAF","JL. DEWI SARTIKA NO. 134D, RT.005 RW.002, KEL. CAWANG, KEC. KRAMAT JATI, KOTA ADMINISTRASI JAKARTA TIMUR, DKI JAKARTA TELP. (021) 8011141, 80888670 EMAIL: INFO@MADANITOUR.CO.ID",24,Detail
1683,"PT. MADANI PRIMA UTAMA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","16082200484620005
TGL SK: 18-07-2024
DIREKTUR: H. ADE MUHYIE SUNNAH","BUKIT KAYUMANIS, JL. CENDANA RAYA BLOK B NO. 1 RT-RW: 006-012, KELURAHAN KAYU MANIS, KECAMATAN TANAH SAREAL, KOTA BOGOR, JAWA BARAT. TELEPON : 082122653444 EMAIL : MADANIPRIMAUTAMA@GMAIL.COM",0,Detail
1684,"PT. MADANI WISATA LILLAH
Akreditasi: C
Tgl Akreditasi: 15-07-2020
Lembaga Akreditasi: -
STATUS DAFTAR HITAM: TIDAK","NOMOR U.198 TAHUN 2020
TGL SK: 15-07-2020
DIREKTUR: H. ABDA'I TAUFIQ","JL. BUNGUR II NO. 8B RT. 001 RW. 002 KEL. KEBAYORAN LAMA SELATAN, KEC. KEBAYORAN LAMA, KOTA JAKARTA TIMUR, PROVINSI DKI JAKARTA TELP. 02127083673 EMAIL: MADANIWISATALILLAH@GMAIL.COM",0,Detail
1685,"PT. MADANI WISATA SEJAHTERA
Akreditasi :
Tgl Akreditasi :
Lembaga Akreditasi :
STATUS DAFTAR HITAM: TIDAK","21092300745340004
TGL SK: 23-12-2023
DIREKTUR: MUH. ASHAR EFENDI","JL. MARSMA R. ISWAHYUDI NO.03 RT-RW: 008-000, KELURAHAN GUNUNGBAHAGIA, KECAMATAN BALIKPAPAN SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR. TELEPON : 081347390033 EMAIL ; TRAVELMADANITOURS@GMAIL.COM",0,Detail
